title,story
코드포트,4차원 4컷만화 *모바일은 가로 화면회전해서 보시길 추천합니다:)
타락해주세요 나의 천사님,본격! 신사적인 악마가 어린 천사를 타락시는 법!
현이의생활기,현이의 일상을 재미있게 각색한 이야기이다
도전★청춘,청춘이란 단어가 사치스러워져 버린 지금시대에 낭만을 꿈꾸며 살아가는 청춘이의 도전
심리학을 알고심리,두서없는 심리학 이야기/자유연재입닏
호랑이풀,복수로 시작된 사선을 넘나드는 싸움과 여정.
마더로드Mother Road,모성은 본능일까? 자신의 한계와 부딪히며 나아가는 엄마의 길. 아이를 통해 사랑을 배우는 엄마이..
완두와 달걀,달걀이 완두가 사는 동네로 이사온다. 달걀은 못 살고 완두는 잘 산다!!!
분홍분홍해,"너를 본 첫 느낌, '분홍분홍해'"
일상 시나락까먹는 이야기,나이먹을수록 퇴화하는 정신연령을 가진 작가가 살아가는 이야기 [부록]대형견 두마리도 있어요
공갈의 외인구단,패러디 창작만화입니다. ^^;;; 재밌게 봐주세요.
그사이,그냥 사랑 이야기
AD 2515 쌍봉구 주민들,서기 2515년으로 시간여행을 갔다 오도가도 못하는 처지가 된 주인공들의 26세기 생활기
꼴,"평범한 일상을 살아가는, 꼴값하는 사람들의 이야기."
해시브라운의 유럽여행,해외여행 초보의 93일간 유럽 여행 이야기
먹고 살자고 하는 짓인데,"먹는걸 포기하지 못해 365일이 다이어트 인생인 일생, 다이어트와 음식, 반려견 일상툰/ 매주 월.."
어둠속을 밝혀줘,총체적 난국인 김철수. 인생을 바꾸기 위해 악마를 소환하기에 이른다. 과연 악마는 철수의 인생을 ..
이성애자의 양심고백,한때 인터넷에 퍼졌었던 동성애 차별 조장 만화를 비꼬는 만화에서 시작했습니다.
백수의 계절,30대 여자의 갑작스런 백수생활과 웃픈 면접 이야기
봉봉밀라노,"밀라노 생활 7년차 주부 봉봉의 궁금한 이탈리아 일상, 문화, 그리고 사람 이야기"
샹강샹강,매일연재
룸메이트,4명의 동물들이 같이 사는 이야기
숨바꼭질,"꼭꼭 숨어라 머리카락 보인다 5,4,3,2.....1.... 숨바꼭질 시작"
bl stealing H,자신의 특별한 능력으로 사람들을 도우며 살던 미카가 어느날 특별한 의뢰인을 만나게 된다.
나를 키워주세요,다음조아 핡핡 카카오웹툰 핡핡 가고싶다 다음웹툰에 내가나왔으면 정말좋겠네 정말좋겠네
고글링,거부는 거부한다! 상식 종결 고글링 한부대의 어마무시한 파괴력을 보여주마!
김치남녀,구타유발자들 4컷만화
데이즈,스위퍼
이멈마,결혼도 하지 않은 이모가 두 살 배기 조카를 돌보며 생기는 좌충우돌 재미있는 에피소드를 그렸어요!
만화로 보는 사회적경제,인천의 사회적경제에 대한 상세한 설명을 웹툰으로 표현한 작품
마법소녀의 은퇴식,색다른 마법소녀물이 온다!
스튜디오 휴 직장일기,"애니메이션 회사 이야기 애니메이션 한편을 만들기위한 피나는 여정, 눈물, 희망 그리고 사랑. 그런.."
뽀끼히어로,조금은 어설프고 서툰 분식집 히어로들이 펼치는 좌충우돌 이야기
패러사이트,외계에서온 기생충에 감염된 인간들과의 사투를그린 이야기
소소함의 중요함,"그냥 지나치기 쉬운 사소하고 작은 것들, 웃기고 때론 약간 슬프지만 따뜻한 미소를 짓게 만드는 이.."
개구리 대모험,개구리 대모험
시시한 카페 일상,게으른 고양이의 시시한 먹방일상툰입니다.
바로 그 회사,현실에는 없는 '바로 그 회사'의 일상같지 않은 일상 시트콤
덕후 vs 던전,난 한번이라도 덕질하고 시픈데! 평범한 덕후가 세상이라는 던전에서 겪는 고난과 역경의 이야기.
회사를 관두는 최고의 순간,당신의 회사를 관두는 최고의 순간은 언제 인가요?
새장 안의 고양이,"잘못한 것 하나 없는데 상황은 꼬이고, 긍정적인 생각을 갖을 수 없는 질풍노도의 우리들 이야기"
두리뭉실,"좌절과 슬럼프, 방황중인 두 백수가 그리는 소탈한 이야기."
BLAZER,미지의 행성에서 악의 존재로부터 인류를 구원하는 액션물
통이의 단편만화,다양한 단편들을 연재합니다.
731 바이러스,괴물이 되어버린 사람들 미쳐버린 세상 지난 과거 무슨일이 있었던 걸까?
토막단편,여러가지 단편
사진작가부부이야기,안녕하세요 사진작가 부부의 일상입니다^^
웃말툰,웃거나 말거나 4단만화!
마녀는 황금길을 걷는다,희망을 찾아 떠난 자
잔혹동화,기존동화와는 또 다른 잔혹한 이야기 이 시대에 맞게 색다른 교훈을 가지고 다시 태어난 잔혹동화들!..
평하의 날,포기할 것 참 많은 세상에 더 이상 포기하지 않도록 서로의 위안이 되어주는 두 청춘의 이야기.
11년후 우리는,11년간 연애한 오래된 커플. 연애의 끝은? 결혼일까 이별일까 여전히 연애일까.
청춘익스프레스,미래에 대한 걱정도 많고 고민도 많지만 하루만 보고 살아가는 우리네 이야기
저스트썰,msg 살짝 친 just 썰툰
앨리스게이트,"그 후 35년 뒤, 백귀와 홍귀의 싸움으로 서란이라는 나라가 사라진다."
렁이의꿈틀기,렁이의 룰루랄라 일상이야기
졸라 어드밴쳐,졸라는 신나는 대모험을 하는데 그대 나타난 악당들 졸라는 악당들을 물리칠수 있을까
여자 부부 이야기,평범한 듯 평범하지 않은 여자 부부의 일상 이야기
사랑니confused,일상툰같은 연애툰
나는너네옆집에살고싶다,10년 친구. 그리고 나는 너네 옆집으로 이사를 왔다.
모틀레이,"중세의 끝과 근대의 태동 어느 가운데, 사냥꾼이 일곱 머리의 괴물를 추격한다"
고등어의 회사일기,고등어&고양이 고등어랑 고양이가 일하는 4컷만화
쿨 네버랜드,"미스테리 버뮤다 삼각지대의 환상의 섬,의 친구들과 신비한 모험의 세계로 함께 떠나요!"
흥부놀부,흥부놀부 이야기 속에 감추어진 냉혹한 박씨 일가의 연대기
갑툭튀만,말 그대로 갑자기 툭 튀어나온 만화
미래에서 온 소년,발전을 거듭하다 감정마저 지워버린 미래인류. 삶의 의미를 되찾기 위해 1000년전으로 보내진 한 ..
뽀갠 몬스터,"과연 그들은 오래 오래 순수하고 꿈많던 소년으로 머물러 있었을까? 동심 파괴 첫번째 이야기, 포.."
코기씨무너씨,엉뚱한 코기씨와 과묵한 무너씨의 조용할 날 없는 조용한 만화
막타의 공상과학소설,SF 단편
여름의눈,세상 가장 북쪽의 왕. 그리고 세상 가장 동쪽의 소년.
찐따의모험,"그림체 안좋은거 양해부탁드립니다! 화,목,토,일 연재합니다"
비드마블,남들보다 뛰어난 능력을 가진 친구들이 주술에 걸려 이것을 풀기위해 여행을 다니면서 펼쳐지는 에피소..
ㅇㅇ,ㅇ
BL 썸,낭랑 18세 두 소년의 달달한 우정(?)
어른이 되는 과정일뿐야,감사합니다~ ^ ^
앨리스와 피터팬의 나라,토끼앨리와 고양이피터의 꽁냥꽁냥 쉬어가는 이야기
스시로드,흔한 병범한 남자의 스시 리뷰툰 입니다.
우리집은 민주주의보,토깽이 같은 아이들의 귀엽고 재밌는 하루!
얼간이들의 행진,시골마법학교의 길드이야기
만약,"보통의 일상, 그리고 '만약' 에.."
나쁜놈이 나쁜게 뭐가 나쁘냐,사회생활의 시작부터 미끄러진 백조 주인공 시오! 우연히 들어간 알바가 사실을 알고보니 악의 세력..
도마뱀이 노동하는 만화,도마뱀이 일합니다.
현타일기,현타 일기입니다. 트위터 @hyunta_diary
별에서 온 아이들,육아툰입니다.
가든하게,가든-하다. 원형: 가든 형용사 1. 다루기에 가볍고 간편하거나 손쉽다. 2. [...이] 마음이..
호랑각시,자유연재입니다.
마법사와 꼬마,"마법사와 꼬마의 사랑이야기. 현재, 금요일 기준으로 연재중 입니다."
우리는 부부,"어설프지만 사랑이 가득한, 블루와 아이리스의 신혼이야기를 보여드립니다! :D"
풀 쓰로틀 TURBO,WELCOME TO GRITROAD. 언더그라운드 레이싱을 평정할 무한질주가 시작된다.
담담,귀신을 보게된 여고생의 정신없는 나날
골든 라이트,눈을 뜨자 낯선 방에 홀로 있게된다. 그리고 출구로 보이는 어둠컴컴한 길이 있었고 그곳을 통해 나..
때깔,남자패션정보만화/ 의류학과 학생이 탐구하는 menswear
스물 네 번째 길,"24살, 세상을 다는 아니지만 조금씩 알아가는 나이 부족하지만 걸어가야하는 스물 네 번째 길"
아주 가끔씩,단편. 소소한 문제와 일상의 대화 그리고 가끔씩 마주하는 벽들.
베이커가 커플,본격 여성 홈즈와 왓슨의 추리+로맨틱 코미디!
치코앤볼티 메탈볼트,그림쟁이 꿈을 안고 사는 서로 다른 둘의 이야기 매주 월요일 업로드 됩니다.
초인멘,","
알콩이랑 알콩알콩,귀여운 아들내미와의 일상
병신덕후이 일상,닥치고 덕질이나하는 덕후의 일상(일요연재)
Suya with Kitty,미국아내와 함께 태국에서 살아가는 이야기를 담아가고 싶습니다.
장승할배와 나,소년...할배를 찾아가다.
독한커플,독일남자와 한국여자의 사랑이야기.
무슨 신이냐,한국 신화 이야기. 한국의 신들은 사람들 속에서 어떤 삶을 살고 있을까?
악몽,강민서 작가의 공포물 신작!!
돼냥이 코봉봉,"특별하지 않지만 특별한 두 청년과 (19동 83호) 두 고양이 (미스안냥, 코봉봉)의 이야기입니다.."
뽀생툰,나사 빠진 친구들
내 인생은 내 멋대로 산다,공공의 일상 이야기
블캣 다이어리,블러디캣 쇼핑몰과 밴드 네이브를 하고 있는 테이의 소소한 일상입니다! 쇼핑몰 사무실에는 버려지고 ..
구무의 우물안,구무의 우물안-☆ 뾰롱 - 안녕하세요 제가 돌아왔습니다 표표 많은 관심 부탁드립니다(굽신)
스트라이커1000억 카운트의 사나이,사형을 선고받은 현상금 1000억의 자크 스트라이커 자유를 얻기 위해 1000억을 모아라!!!
룸메랑 산다,자취일기
울라울라,순정 스토리. bl만화. 4컷만화. 작가초딩 아니고 성인임. 그냥 할것도 없고 집에서 놀다가
지구와 사람과 동물,"웹툰 지구와 사람과 동물! 지구 상에 존재하는, 혹은 멸종된 동물들의 소소한 이야기를 담고 있습.."
내 이름은 마리아,"모두가 웃는 얼굴로 살아가는 것을 권장할 때, 마리아는 말한다. ""그러다 병나~!!"""
강건한 요리,어른스럽기를 고집하는 요리와 어른스럽기를 강요받는 건이의 일상 순정툰
안녕 안녕,"""누나 없이 처음 맞는 계절은 참 많이도 낯설더라."" 당신을 기억하기 위한. 그 그억."
박가가 일기,대형견/검도/장거리연애/다이어트/고양이도/으어허허
분실물센터,남들과 다른 특별한? 능력으로 갖고있는 복학생 온누리가 어거지로 동아리장이 되면서 벌어지는 이야기..
소년소녀 감성 에세이,십대이십대의 생활방식과 연애에 관한 이야기
주인공은 죽지않아,죽지않는 소년 슈크와 파견온 저승사자 캘린이 펼치는 이야기
허군의 산골 베이킹,도시에서 나고 자란 평범남의 어리버리 산골 생활 & 초보 베이킹 도전 이야기
카니발라이즈,"이것은, 사랑하는 그녀를 위해 모든 것을 바치길 맹세한 한 꿈꾸는 인형의 이야기. 자유연재"
다돈세상,"만평, 한 컷에 담는 세상 이야기"
빵빵한그녀,빵집알바를 하게된 주인공이 자신의 특별한 능력을 발견하고 성장하는 이야기ㅇㅅㅇ
인턴일지,이시대 인턴들의 솔직헌 심정툰
하이스쿨 히어로즈,입시어드벤처
오 나의 치느님,치킨에 대한 시시콜콜한 이야기!
친구사이,지저분한 몰골로 학생식당에서 밥을 먹던 주인공 앞에 7년만에 나타난 첫사랑. 그와의 썸을 시작해볼..
헬로홈커피,쉽고 간단하게 집에서 만들어먹는 커피이야기 입니다 맛있는 커피를 매일 집에서 먹을수있는 쉽고 저..
괴물퇴치사,"21세기인 현재, 상상속에만 존재했던 괴물들이 실존한다면? 사람들은 모르겠지만, 괴물들도 .."
핸즈 Hands,본격 손만화입니다~ 잘부탁드려요!
너는 고양이로소이다,1편 주인의 시각에서 보는 고양이의 삶 2편 고양이의 시각에서 보는 주인의 삶 3편 고양이와 ..
월간금융상식,"왠지 복잡할 것같은 금융용어들, 먼저 조사해서 쉽게 풀어드립니다. (이 그림이 조금있는 글은 월 .."
이브는 Second 야,구약의 이브를 만드는 과정의 신의 실수
BL 도깨비꽃밭,도깨비와남고생의일상과우정
변이,알 수 없는 의문의 죽음들. 그 죽음의 중심엔 무엇이 있을까...미스테리 스릴러 그들의 이야기.
삼십구이야기,39... 마흔이 되기 전의 나 자신을 돌아보는 이야기..
냥먹툰,"사랑스런 우리의 똥고양이에게, 최고의 수제요리를 대접하라~! (건강문제로 휴재중)"
유통기한,언제가 끝인지 모르는 유통기한을 향해가는 우리의 하루하루 밥 지어 먹는 이야기
엇나간 덕현씨,지구일진 덕현 씨의 파란만장 우주 진출기
